"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"04/15/2022","AQS","061111004","1","0.046","ppm","43","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"04/16/2022","AQS","061111004","1","0.032","ppm","30","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"04/17/2022","AQS","061111004","1","0.035","ppm","32","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"04/18/2022","AQS","061111004","1","0.046","ppm","43","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"04/19/2022","AQS","061111004","1","0.043","ppm","40","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"04/20/2022","AQS","061111004","1","0.044","ppm","41","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"04/21/2022","AQS","061111004","1","0.039","ppm","36","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"04/22/2022","AQS","061111004","1","0.044","ppm","41","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"04/23/2022","AQS","061111004","1","0.048","ppm","44","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"04/24/2022","AQS","061111004","1","0.05","ppm","46","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"04/25/2022","AQS","061111004","1","0.061","ppm","71","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"04/26/2022","AQS","061111004","1","0.062","ppm","74","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"04/27/2022","AQS","061111004","1","0.059","ppm","64","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"04/28/2022","AQS","061111004","1","0.051","ppm","47","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"04/29/2022","AQS","061111004","1","0.055","ppm","51","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"04/30/2022","AQS","061111004","1","0.059","ppm","64","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/01/2022","AQS","061111004","1","0.043","ppm","40","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/02/2022","AQS","061111004","1","0.048","ppm","44","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/03/2022","AQS","061111004","1","0.052","ppm","48","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/04/2022","AQS","061111004","1","0.055","ppm","51","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/05/2022","AQS","061111004","1","0.058","ppm","61","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/06/2022","AQS","061111004","1","0.053","ppm","49","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/07/2022","AQS","061111004","1","0.039","ppm","36","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/08/2022","AQS","061111004","1","0.042","ppm","39","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/09/2022","AQS","061111004","1","0.045","ppm","42","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/10/2022","AQS","061111004","1","0.043","ppm","40","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/11/2022","AQS","061111004","1","0.045","ppm","42","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/12/2022","AQS","061111004","1","0.053","ppm","49","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/13/2022","AQS","061111004","1","0.052","ppm","48","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/14/2022","AQS","061111004","1","0.061","ppm","71","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/15/2022","AQS","061111004","1","0.055","ppm","51","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/16/2022","AQS","061111004","1","0.04","ppm","37","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/17/2022","AQS","061111004","1","0.045","ppm","42","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/18/2022","AQS","061111004","1","0.052","ppm","48","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/19/2022","AQS","061111004","1","0.051","ppm","47","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/20/2022","AQS","061111004","1","0.047","ppm","44","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/21/2022","AQS","061111004","1","0.044","ppm","41","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/22/2022","AQS","061111004","1","0.045","ppm","42","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/23/2022","AQS","061111004","1","0.045","ppm","42","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/24/2022","AQS","061111004","1","0.051","ppm","47","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/25/2022","AQS","061111004","1","0.059","ppm","64","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/26/2022","AQS","061111004","1","0.046","ppm","43","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/27/2022","AQS","061111004","1","0.04","ppm","37","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/28/2022","AQS","061111004","1","0.037","ppm","34","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/29/2022","AQS","061111004","1","0.039","ppm","36","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/30/2022","AQS","061111004","1","0.043","ppm","40","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"05/31/2022","AQS","061111004","1","0.046","ppm","43","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/01/2022","AQS","061111004","1","0.058","ppm","61","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/02/2022","AQS","061111004","1","0.057","ppm","58","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/03/2022","AQS","061111004","1","0.041","ppm","38","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/04/2022","AQS","061111004","1","0.04","ppm","37","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/05/2022","AQS","061111004","1","0.043","ppm","40","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/06/2022","AQS","061111004","1","0.033","ppm","31","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/07/2022","AQS","061111004","1","0.044","ppm","41","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/08/2022","AQS","061111004","1","0.052","ppm","48","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/09/2022","AQS","061111004","1","0.057","ppm","58","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/10/2022","AQS","061111004","1","0.065","ppm","84","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/11/2022","AQS","061111004","1","0.059","ppm","64","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/12/2022","AQS","061111004","1","0.057","ppm","58","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/13/2022","AQS","061111004","1","0.033","ppm","31","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/14/2022","AQS","061111004","1","0.044","ppm","41","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/15/2022","AQS","061111004","1","0.056","ppm","54","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/16/2022","AQS","061111004","1","0.056","ppm","54","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/17/2022","AQS","061111004","1","0.045","ppm","42","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/18/2022","AQS","061111004","1","0.042","ppm","39","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/19/2022","AQS","061111004","1","0.046","ppm","43","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/20/2022","AQS","061111004","1","0.062","ppm","74","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/21/2022","AQS","061111004","1","0.065","ppm","84","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/22/2022","AQS","061111004","1","0.063","ppm","77","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/23/2022","AQS","061111004","1","0.056","ppm","54","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/24/2022","AQS","061111004","1","0.057","ppm","58","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/25/2022","AQS","061111004","1","0.059","ppm","64","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/26/2022","AQS","061111004","1","0.058","ppm","61","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/27/2022","AQS","061111004","1","0.068","ppm","93","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/28/2022","AQS","061111004","1","0.067","ppm","90","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/29/2022","AQS","061111004","1","0.063","ppm","77","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"06/30/2022","AQS","061111004","1","0.056","ppm","54","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/01/2022","AQS","061111004","1","0.05","ppm","46","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/02/2022","AQS","061111004","1","0.043","ppm","40","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/03/2022","AQS","061111004","1","0.037","ppm","34","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/04/2022","AQS","061111004","1","0.038","ppm","35","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/05/2022","AQS","061111004","1","0.031","ppm","29","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/06/2022","AQS","061111004","1","0.025","ppm","23","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/07/2022","AQS","061111004","1","0.039","ppm","36","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/08/2022","AQS","061111004","1","0.044","ppm","41","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/09/2022","AQS","061111004","1","0.048","ppm","44","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/10/2022","AQS","061111004","1","0.049","ppm","45","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/11/2022","AQS","061111004","1","0.047","ppm","44","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/12/2022","AQS","061111004","1","0.044","ppm","41","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/13/2022","AQS","061111004","1","0.042","ppm","39","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/14/2022","AQS","061111004","1","0.043","ppm","40","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/15/2022","AQS","061111004","1","0.055","ppm","51","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/16/2022","AQS","061111004","1","0.054","ppm","50","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/17/2022","AQS","061111004","1","0.055","ppm","51","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/18/2022","AQS","061111004","1","0.052","ppm","48","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/19/2022","AQS","061111004","1","0.049","ppm","45","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/20/2022","AQS","061111004","1","0.045","ppm","42","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/21/2022","AQS","061111004","1","0.05","ppm","46","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/22/2022","AQS","061111004","1","0.054","ppm","50","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/23/2022","AQS","061111004","1","0.049","ppm","45","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/24/2022","AQS","061111004","1","0.046","ppm","43","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/25/2022","AQS","061111004","1","0.043","ppm","40","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/26/2022","AQS","061111004","1","0.047","ppm","44","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/27/2022","AQS","061111004","1","0.052","ppm","48","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/28/2022","AQS","061111004","1","0.048","ppm","44","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/29/2022","AQS","061111004","1","0.055","ppm","51","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/30/2022","AQS","061111004","1","0.057","ppm","58","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"07/31/2022","AQS","061111004","1","0.056","ppm","54","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/01/2022","AQS","061111004","1","0.047","ppm","44","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/02/2022","AQS","061111004","1","0.033","ppm","31","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/03/2022","AQS","061111004","1","0.046","ppm","43","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/04/2022","AQS","061111004","1","0.047","ppm","44","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/05/2022","AQS","061111004","1","0.047","ppm","44","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/06/2022","AQS","061111004","1","0.044","ppm","41","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/07/2022","AQS","061111004","1","0.055","ppm","51","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/08/2022","AQS","061111004","1","0.05","ppm","46","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/09/2022","AQS","061111004","1","0.058","ppm","61","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/10/2022","AQS","061111004","1","0.052","ppm","48","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/11/2022","AQS","061111004","1","0.044","ppm","41","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/12/2022","AQS","061111004","1","0.054","ppm","50","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/13/2022","AQS","061111004","1","0.066","ppm","87","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/14/2022","AQS","061111004","1","0.059","ppm","64","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/15/2022","AQS","061111004","1","0.063","ppm","77","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/16/2022","AQS","061111004","1","0.058","ppm","61","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/17/2022","AQS","061111004","1","0.058","ppm","61","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/18/2022","AQS","061111004","1","0.052","ppm","48","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/19/2022","AQS","061111004","1","0.059","ppm","64","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
"08/20/2022","AQS","061111004","1","0.051","ppm","47","Ojai - East Ojai Ave","17","100.0000","44201","Ozone","087","37100","Oxnard-Thousand Oaks-Ventura, CA","06","California","111","Ventura","34.44806","-119.2313"
