"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","Units","Daily AQI Value","Local Site Name","Daily Obs Count","Percent Complete","AQS Parameter Code","AQS Parameter Description","Method Code","CBSA Code","CBSA Name","State FIPS Code","State","County FIPS Code","County","Site Latitude","Site Longitude"
"07/26/2022","AQS","060832004","2","3","ug/m3 SC","3","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"07/27/2022","AQS","060832004","2","2","ug/m3 SC","2","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"07/28/2022","AQS","060832004","2","2","ug/m3 SC","2","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"07/29/2022","AQS","060832004","2","7","ug/m3 SC","6","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"07/30/2022","AQS","060832004","2","3","ug/m3 SC","3","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"07/31/2022","AQS","060832004","2","3","ug/m3 SC","3","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/01/2022","AQS","060832004","2","9","ug/m3 SC","8","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/02/2022","AQS","060832004","2","7","ug/m3 SC","6","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/03/2022","AQS","060832004","2","6","ug/m3 SC","6","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/04/2022","AQS","060832004","2","9","ug/m3 SC","8","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/05/2022","AQS","060832004","2","7","ug/m3 SC","6","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/06/2022","AQS","060832004","2","5","ug/m3 SC","5","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/07/2022","AQS","060832004","2","8","ug/m3 SC","7","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/08/2022","AQS","060832004","2","12","ug/m3 SC","11","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/09/2022","AQS","060832004","2","8","ug/m3 SC","7","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/10/2022","AQS","060832004","2","5","ug/m3 SC","5","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/11/2022","AQS","060832004","2","6","ug/m3 SC","6","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/12/2022","AQS","060832004","2","20","ug/m3 SC","19","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/13/2022","AQS","060832004","2","21","ug/m3 SC","19","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/14/2022","AQS","060832004","2","11","ug/m3 SC","10","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/15/2022","AQS","060832004","2","6","ug/m3 SC","6","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/16/2022","AQS","060832004","2","8","ug/m3 SC","7","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/17/2022","AQS","060832004","2","7","ug/m3 SC","6","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/18/2022","AQS","060832004","2","2","ug/m3 SC","2","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/19/2022","AQS","060832004","2","4","ug/m3 SC","4","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/20/2022","AQS","060832004","2","5","ug/m3 SC","5","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/21/2022","AQS","060832004","2","7","ug/m3 SC","6","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/22/2022","AQS","060832004","2","4","ug/m3 SC","4","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/23/2022","AQS","060832004","2","2","ug/m3 SC","2","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/24/2022","AQS","060832004","2","3","ug/m3 SC","3","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/25/2022","AQS","060832004","2","4","ug/m3 SC","4","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/26/2022","AQS","060832004","2","4","ug/m3 SC","4","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/27/2022","AQS","060832004","2","1","ug/m3 SC","1","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/28/2022","AQS","060832004","2","6","ug/m3 SC","6","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/29/2022","AQS","060832004","2","14","ug/m3 SC","13","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/30/2022","AQS","060832004","2","17","ug/m3 SC","16","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"08/31/2022","AQS","060832004","2","17","ug/m3 SC","16","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/01/2022","AQS","060832004","2","21","ug/m3 SC","19","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/02/2022","AQS","060832004","2","18","ug/m3 SC","17","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/03/2022","AQS","060832004","2","34","ug/m3 SC","31","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/04/2022","AQS","060832004","2","30","ug/m3 SC","28","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/05/2022","AQS","060832004","2","36","ug/m3 SC","33","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/06/2022","AQS","060832004","2","33","ug/m3 SC","31","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/07/2022","AQS","060832004","2","30","ug/m3 SC","28","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/08/2022","AQS","060832004","2","18","ug/m3 SC","17","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/09/2022","AQS","060832004","2","45","ug/m3 SC","42","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/10/2022","AQS","060832004","2","13","ug/m3 SC","12","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/11/2022","AQS","060832004","2","8","ug/m3 SC","7","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/12/2022","AQS","060832004","2","27","ug/m3 SC","25","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/13/2022","AQS","060832004","2","15","ug/m3 SC","14","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/14/2022","AQS","060832004","2","13","ug/m3 SC","12","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/15/2022","AQS","060832004","2","15","ug/m3 SC","14","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/16/2022","AQS","060832004","2","24","ug/m3 SC","22","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/17/2022","AQS","060832004","2","15","ug/m3 SC","14","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/18/2022","AQS","060832004","2","11","ug/m3 SC","10","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/19/2022","AQS","060832004","2","0","ug/m3 SC","0","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/20/2022","AQS","060832004","2","7","ug/m3 SC","6","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/21/2022","AQS","060832004","2","8","ug/m3 SC","7","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/22/2022","AQS","060832004","2","13","ug/m3 SC","12","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/23/2022","AQS","060832004","2","19","ug/m3 SC","18","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/24/2022","AQS","060832004","2","10","ug/m3 SC","9","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/25/2022","AQS","060832004","2","9","ug/m3 SC","8","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/26/2022","AQS","060832004","2","12","ug/m3 SC","11","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/27/2022","AQS","060832004","2","12","ug/m3 SC","11","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/28/2022","AQS","060832004","2","14","ug/m3 SC","13","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/29/2022","AQS","060832004","2","11","ug/m3 SC","10","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"09/30/2022","AQS","060832004","2","8","ug/m3 SC","7","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/01/2022","AQS","060832004","2","5","ug/m3 SC","5","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/02/2022","AQS","060832004","2","8","ug/m3 SC","7","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/03/2022","AQS","060832004","2","13","ug/m3 SC","12","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/04/2022","AQS","060832004","2","16","ug/m3 SC","15","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/05/2022","AQS","060832004","2","7","ug/m3 SC","6","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/06/2022","AQS","060832004","2","4","ug/m3 SC","4","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/07/2022","AQS","060832004","2","3","ug/m3 SC","3","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/08/2022","AQS","060832004","2","3","ug/m3 SC","3","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/09/2022","AQS","060832004","2","5","ug/m3 SC","5","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/10/2022","AQS","060832004","2","2","ug/m3 SC","2","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/11/2022","AQS","060832004","2","7","ug/m3 SC","6","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/12/2022","AQS","060832004","2","6","ug/m3 SC","6","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/13/2022","AQS","060832004","2","11","ug/m3 SC","10","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/14/2022","AQS","060832004","2","5","ug/m3 SC","5","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/15/2022","AQS","060832004","2","3","ug/m3 SC","3","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/16/2022","AQS","060832004","2","10","ug/m3 SC","9","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/17/2022","AQS","060832004","2","11","ug/m3 SC","10","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/18/2022","AQS","060832004","2","21","ug/m3 SC","19","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/19/2022","AQS","060832004","2","23","ug/m3 SC","21","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/20/2022","AQS","060832004","2","22","ug/m3 SC","20","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/21/2022","AQS","060832004","2","17","ug/m3 SC","16","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/22/2022","AQS","060832004","2","15","ug/m3 SC","14","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/23/2022","AQS","060832004","2","23","ug/m3 SC","21","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/24/2022","AQS","060832004","2","44","ug/m3 SC","41","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/25/2022","AQS","060832004","2","19","ug/m3 SC","18","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/26/2022","AQS","060832004","2","24","ug/m3 SC","22","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/27/2022","AQS","060832004","2","20","ug/m3 SC","19","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/28/2022","AQS","060832004","2","12","ug/m3 SC","11","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/29/2022","AQS","060832004","2","20","ug/m3 SC","19","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/30/2022","AQS","060832004","2","18","ug/m3 SC","17","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"10/31/2022","AQS","060832004","2","18","ug/m3 SC","17","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/01/2022","AQS","060832004","2","9","ug/m3 SC","8","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/02/2022","AQS","060832004","2","12","ug/m3 SC","11","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/03/2022","AQS","060832004","2","8","ug/m3 SC","7","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/04/2022","AQS","060832004","2","11","ug/m3 SC","10","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/05/2022","AQS","060832004","2","9","ug/m3 SC","8","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/06/2022","AQS","060832004","2","4","ug/m3 SC","4","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/07/2022","AQS","060832004","2","5","ug/m3 SC","5","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/08/2022","AQS","060832004","2","3","ug/m3 SC","3","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/09/2022","AQS","060832004","2","8","ug/m3 SC","7","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/10/2022","AQS","060832004","2","8","ug/m3 SC","7","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/11/2022","AQS","060832004","2","9","ug/m3 SC","8","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/12/2022","AQS","060832004","2","12","ug/m3 SC","11","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/13/2022","AQS","060832004","2","7","ug/m3 SC","6","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/14/2022","AQS","060832004","2","11","ug/m3 SC","10","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/15/2022","AQS","060832004","2","12","ug/m3 SC","11","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/16/2022","AQS","060832004","2","16","ug/m3 SC","15","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/17/2022","AQS","060832004","2","17","ug/m3 SC","16","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/18/2022","AQS","060832004","2","21","ug/m3 SC","19","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/19/2022","AQS","060832004","2","15","ug/m3 SC","14","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/20/2022","AQS","060832004","2","13","ug/m3 SC","12","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
"11/21/2022","AQS","060832004","2","18","ug/m3 SC","17","Lompoc H Street","1","100.0000","81102","PM10 Total 0-10um STP","122","42200","Santa Maria-Santa Barbara, CA","06","California","083","Santa Barbara","34.6378200008827","-120.4575"
